from_name,to_name,name
冷病气血两虚心慌,瓜萎,pharmacy
冷病气血两虚心慌,芥白,pharmacy
冷病气血两虚心慌,制半夏,pharmacy
冷病气血两虚心慌,麦冬,pharmacy
冷病气血两虚心慌,山枝茶,pharmacy
冷病气血两虚心慌,棉花根,pharmacy
冷病气血两虚心慌,茯苓,pharmacy
冷经头痛,虎杖,pharmacy
冷经头痛,天麻,pharmacy
冷经头痛,钩藤,pharmacy
冷经头痛,草决明,pharmacy
冷经头痛,三叶草,pharmacy
冷经头痛,鸡血藤,pharmacy
冷经头痛,黄精,pharmacy
热经头痛,黑骨藤,pharmacy
热经头痛,阎王刺,pharmacy
热经头痛,木姜子叶,pharmacy
热经头痛,鹅不食草,pharmacy
热经头痛,阎王刺,pharmacy
热经头痛,苏叶,pharmacy
偏头痛,葛根,pharmacy
偏头痛,徐长卿,pharmacy
偏头痛,四块瓦,pharmacy
偏头痛,大血藤,pharmacy
偏头痛,苕叶细辛,pharmacy
偏头痛,鸡矢藤,pharmacy
偏头痛,党参,pharmacy
偏头痛,桑叶,pharmacy
偏头痛,菊花,pharmacy
前额头痛,茯苓,pharmacy
前额头痛,苍耳,pharmacy
前额头痛,山药,pharmacy
前额头痛,姜黄,pharmacy
前额头痛,天麻,pharmacy
前额头痛,五香血藤,pharmacy
前额头痛,骚羊古,pharmacy
前额头痛,钩藤,pharmacy
前额头痛,糯米团,pharmacy
前额头痛,茜草,pharmacy
前额头痛,党参,pharmacy
前额头痛,血人参,pharmacy
热经头昏目眩庭,天麻,pharmacy
热经头昏目眩庭,钩藤,pharmacy
热经头昏目眩庭,女贞子,pharmacy
热经头昏目眩庭,白芍,pharmacy
热经头昏目眩庭,头晕药,pharmacy
热经头昏目眩庭,菟丝子,pharmacy
热经头昏目眩庭,夜交藤,pharmacy
热经头昏目眩庭,何首乌,pharmacy
热经头昏目眩庭,夏枯草,pharmacy
冷经血虚目眩症,黄精,pharmacy
冷经血虚目眩症,梔子,pharmacy
冷经血虚目眩症,半枝莲,pharmacy
冷经血虚目眩症,小远志,pharmacy
冷经血虚目眩症,血人参,pharmacy
冷经血虚目眩症,山药,pharmacy
冷经血虚目眩症,党参,pharmacy
冷经血虚目眩症,桑募,pharmacy
冷经血虚目眩症,大血藤,pharmacy
冷经血虚目眩症,斑鸠窝,pharmacy
冷经血虚目眩症,梔子,pharmacy
冷经气虚头备目眩建,陈皮,pharmacy
冷经气虚头备目眩建,制半夏,pharmacy
冷经气虚头备目眩建,瓜子金,pharmacy
冷经气虚头备目眩建,蜘蛛香,pharmacy
冷经气虚头备目眩建,佩兰,pharmacy
冷经气虚头备目眩建,竹茹,pharmacy
冷经气虚头备目眩建,白芍,pharmacy
冷经气虚头备目眩建,梔子,pharmacy
冷经气虚头备目眩建,山楂,pharmacy
冷经气虚头备目眩建,石菖蒲,pharmacy
冷经气虚头备目眩建,吴萸,pharmacy
冷经華庭,天麻,pharmacy
冷经華庭,钩藤,pharmacy
冷经華庭,夏枯草,pharmacy
冷经華庭,白芍,pharmacy
热经晕症,桃仁,pharmacy
热经晕症,赤芍,pharmacy
热经晕症,地龙,pharmacy
热经晕症,夏枯草,pharmacy
热经晕症,益母草,pharmacy
热经晕症,桑寄生,pharmacy
热经晕症,钩藤,pharmacy
热经晕症,菊花,pharmacy
热銓胁痛,香附,pharmacy
热銓胁痛,吴萸,pharmacy
热銓胁痛,鸡血藤,pharmacy
热銓胁痛,姜黄,pharmacy
热銓胁痛,梔子,pharmacy
热銓胁痛,茵陈,pharmacy
热銓胁痛,徐长卿,pharmacy
冷经胁痛,仙人掌,pharmacy
冷经胁痛,山药,pharmacy
冷经胁痛,地苦胆,pharmacy
冷经胁痛,苦楝,pharmacy
冷经胁痛,野薄荷,pharmacy
冷经胁痛,徐长卿,pharmacy
冷经胁痛,麦冬,pharmacy
冷经胁痛,白芍,pharmacy
冷病血虚健忘,土人参,pharmacy
冷病血虚健忘,当归,pharmacy
冷病血虚健忘,远志,pharmacy
冷病血虚健忘,杜仲,pharmacy
冷病血虚健忘,牛膝,pharmacy
冷病血虚健忘,旱莲草,pharmacy
冷病血虚健忘,黄精,pharmacy
热病心血受损健忘,当归,pharmacy
热病心血受损健忘,山枝茶,pharmacy
热病心血受损健忘,赤芍,pharmacy
热病心血受损健忘,牛膝,pharmacy
热病心血受损健忘,茯苓,pharmacy
热经忧郁,柴胡,pharmacy
热经忧郁,梔子,pharmacy
热经忧郁,川楝,pharmacy
热经忧郁,山枝茶,pharmacy
热经忧郁,仙人掌,pharmacy
热经忧郁,蜘蛛香,pharmacy
冷经忧郁,土人参,pharmacy
冷经忧郁,小远志,pharmacy
冷经忧郁,沙参,pharmacy
冷经忧郁,枸杞,pharmacy
冷经忧郁,麦冬,pharmacy
冷经忧郁,头晕药,pharmacy
冷经忧郁,夜交藤,pharmacy
冷经忧郁,木瓜,pharmacy
多睡病,徐长卿,pharmacy
多睡病,蜘蛛香,pharmacy
多睡病,鸡矢藤,pharmacy
多睡病,党参,pharmacy
多睡病,石菖蒲,pharmacy
多睡病,黄精,pharmacy
热经失瞩,龙胆草,pharmacy
热经失瞩,梔子,pharmacy
热经失瞩,香附,pharmacy
热经失瞩,制半夏,pharmacy
热经失瞩,茯荟,pharmacy
热经失瞩,三颗针,pharmacy
冷经失眠,党参,pharmacy
冷经失眠,黄精,pharmacy
冷经失眠,何首乌,pharmacy
冷经失眠,灯心草,pharmacy
冷经失眠,小远志,pharmacy
冷经失眠,白芍,pharmacy
冷经失眠,麦芽,pharmacy
抖症,天麻,pharmacy
抖症,钩藤,pharmacy
抖症,生扯拢,pharmacy
抖症,草决明,pharmacy
抖症,红禾麻,pharmacy
抖症,乌梢蛇,pharmacy
抖症,螟蚣,pharmacy
抖症,天麻,pharmacy
抖症,白芍,pharmacy
抖症,杜仲,pharmacy
抖症,牛膝,pharmacy
热经中邪,莺尾,pharmacy
热经中邪,蕾香,pharmacy
热经中邪,石斛,pharmacy
热经中邪,淡竹叶,pharmacy
冷病中邪,水冬瓜皮,pharmacy
冷病中邪,沙参,pharmacy
冷病中邪,阳雀花,pharmacy
冷病中邪,鲜桑叶,pharmacy
冷病中邪,鱼瞅串,pharmacy
冷病中邪,马齿竟,pharmacy
冷病中邪,刺梨根,pharmacy
妇人热病经来花癲,山枝茶,pharmacy
妇人热病经来花癲,三颗针,pharmacy
妇人热病经来花癲,竹茹,pharmacy
妇人热病疫迷心窍花癲,梔子,pharmacy
妇人热病疫迷心窍花癲,苦参,pharmacy
妇人热病疫迷心窍花癲,灵芝,pharmacy
妇人热病疫迷心窍花癲,龙胆草,pharmacy
妇人热经肝火旺盛龙癫,南蛇藤,pharmacy
妇人热经肝火旺盛龙癫,小远志,pharmacy
妇人热经肝火旺盛龙癫,梔子,pharmacy
妇人热经肝火旺盛龙癫,麦冬,pharmacy
妇人热经肝火旺盛龙癫,苦参,pharmacy
妇人热经肝火旺盛龙癫,山枝茶,pharmacy
妇人热经肝火旺盛龙癫,土大黄,pharmacy
妇人热病疫迷心窍花癲,制半夏,pharmacy
妇人热病疫迷心窍花癲,山枝茶,pharmacy
妇人热病疫迷心窍花癲,梔子,pharmacy
妇人热病疫迷心窍花癲,水黄连,pharmacy
妇人热病疫迷心窍花癲,万寿竹,pharmacy
便血,木香,pharmacy
便血,徐长卿,pharmacy
便血,仙鹤草,pharmacy
便血,山药,pharmacy
便血,蜘蛛香,pharmacy
便血,沙参,pharmacy
便血,大蓟,pharmacy
热经水湿热毒便血,鱼腥草,pharmacy
热经水湿热毒便血,养菜,pharmacy
热经水湿热毒便血,贯众,pharmacy
热经水湿热毒便血,土大黄,pharmacy
热经水湿热毒便血,马齿菟,pharmacy
热经水湿热毒便血,满天星,pharmacy
热经水湿热毒便血,车前草,pharmacy
热经水湿热毒便血,血人参,pharmacy
热经水湿热毒便血,连钱草,pharmacy
热经便血,土大黄粉,pharmacy
热经便血,大黄,pharmacy
热经便血,水黄连,pharmacy
热经便血,三七,pharmacy
热经便血,梔子,pharmacy
热经便血,白茅根,pharmacy
冷经便血,紫珠草,pharmacy
冷经便血,党参,pharmacy
冷经便血,石韦,pharmacy
冷经便血,棉花根,pharmacy
冷经便血,蚊母草,pharmacy
冷经便血,阳雀花根,pharmacy
冷经便血,何首乌,pharmacy
冷经便血,十大功劳,pharmacy
牙出血,白马骨,pharmacy
牙出血,莺尾,pharmacy
牙出血,麦冬,pharmacy
牙出血,女贞子,pharmacy
牙出血,三颗针,pharmacy
牙出血,石斛,pharmacy
牙出血,大蓟,pharmacy
虚火牙出血,果上叶,pharmacy
虚火牙出血,龙胆草,pharmacy
虚火牙出血,女贞子,pharmacy
虚火牙出血,佩兰,pharmacy
虚火牙出血,九里光,pharmacy
虚火牙出血,白马骨,pharmacy
虚火牙出血,茵陈,pharmacy
虚火牙出血,白芍,pharmacy
虚火牙出血,马齿菟,pharmacy
虚火牙出血,何首乌,pharmacy
肺热出鼻血,桑叶,pharmacy
肺热出鼻血,青蒿,pharmacy
肺热出鼻血,梔子,pharmacy
肺热出鼻血,麦冬,pharmacy
肺热出鼻血,百合,pharmacy
肺热出鼻血,水三七,pharmacy
肺热出鼻血,旱莲草,pharmacy
肺热出鼻血,元宝草,pharmacy
胃热鼻出血,生石膏,pharmacy
胃热鼻出血,梔子,pharmacy
胃热鼻出血,竹叶,pharmacy
胃热鼻出血,牛膝,pharmacy
胃热鼻出血,龙胆草,pharmacy
胃热鼻出血,十大功劳,pharmacy
胃热鼻出血,莓草,pharmacy
胃热鼻出血,地骨皮,pharmacy
肝火旺、鼻出血,赤芍,pharmacy
肝火旺、鼻出血,梔子,pharmacy
肝火旺、鼻出血,三颗针,pharmacy
肝火旺、鼻出血,茜草,pharmacy
肝火旺、鼻出血,山枝茶,pharmacy
肝火旺、鼻出血,三颗针,pharmacy
肝火旺、鼻出血,龙胆草,pharmacy
肝火旺、鼻出血,侧柏叶,pharmacy
热毒咳血,铁包金,pharmacy
热毒咳血,麦冬,pharmacy
热毒咳血,梔子,pharmacy
热毒咳血,桑叶,pharmacy
热毒咳血,茜草,pharmacy
热毒咳血,杏叶沙参,pharmacy
热毒咳血,杏仁,pharmacy
热毒咳血,桑白皮,pharmacy
热毒咳血,牛莠子,pharmacy
肝火咳血,夏枯草,pharmacy
肝火咳血,虎耳草,pharmacy
肝火咳血,果上叶,pharmacy
肝火咳血,龙胆草,pharmacy
肝火咳血,梔子,pharmacy
肝火咳血,麦冬,pharmacy
肝火咳血,一朵云,pharmacy
肝火咳血,大蓟,pharmacy
肝火咳血,白及,pharmacy
肝火咳血,鹅不食草,pharmacy
肝火咳血,白茅根,pharmacy
胃热吐血,生石膏,pharmacy
胃热吐血,三颗针,pharmacy
胃热吐血,梔子,pharmacy
胃热吐血,大蓟,pharmacy
胃热吐血,白茅根,pharmacy
胃热吐血,土大黄,pharmacy
胃热吐血,水三七,pharmacy
胃热吐血,牛膝,pharmacy
胃热吐血,白茅根,pharmacy
胃热吐血,石斛,pharmacy
胃热吐血,小蓟,pharmacy
肝火吐血,夏枯草,pharmacy
肝火吐血,野菊花,pharmacy
肝火吐血,千里光,pharmacy
肝火吐血,大蓟,pharmacy
肝火吐血,梔子,pharmacy
肝火吐血,龙胆草,pharmacy
热经风热青紫血斑,荆芥穗,pharmacy
热经风热青紫血斑,金银花,pharmacy
热经风热青紫血斑,赤芍,pharmacy
热经风热青紫血斑,地肤子,pharmacy
热经风热青紫血斑,白茅根,pharmacy
热经风热青紫血斑,大蓟,pharmacy
热经风热青紫血斑,蒲黄,pharmacy
热经风热青紫血斑,土大黄,pharmacy
热经风热青紫血斑,地榆,pharmacy
热经风热青紫血斑,斑鸠窝,pharmacy
热经风热青紫血斑,泽兰,pharmacy
热经风热青紫血斑,地蜂子,pharmacy
热经风热青紫血斑,土大黄,pharmacy
热经血热青紫血斑,仙鹤草,pharmacy
热经血热青紫血斑,蚊母草,pharmacy
热经血热青紫血斑,十大功劳,pharmacy
热经血热青紫血斑,白马骨,pharmacy
热经血热青紫血斑,土大黄,pharmacy
热经血热青紫血斑,土三七,pharmacy
冷经气虚者紫血斑,阳雀花根,pharmacy
冷经气虚者紫血斑,党参,pharmacy
冷经气虚者紫血斑,山药,pharmacy
冷经气虚者紫血斑,旱莲草,pharmacy
冷经气虚者紫血斑,棉花根,pharmacy
冷经气虚者紫血斑,白茅根,pharmacy
冷经气虚者紫血斑,黄精,pharmacy
冷经气虚者紫血斑,金樱子,pharmacy
冷经气虚者紫血斑,党参,pharmacy
冷经气虚者紫血斑,山药,pharmacy
冷经气虚者紫血斑,枸杞,pharmacy
冷经血虚青紫血斑,桑甚,pharmacy
冷经血虚青紫血斑,麦冬,pharmacy
冷经血虚青紫血斑,木槿花,pharmacy
冷经血虚青紫血斑,茜草炭,pharmacy
冷经血虚青紫血斑,地骨皮,pharmacy
冷经血虚青紫血斑,铁扫帚,pharmacy
冷经血虚青紫血斑,何首乌,pharmacy
冷经血虚青紫血斑,白茅根,pharmacy
冷经血虚青紫血斑,大蓟,pharmacy
冷经气虚紫斑,当归,pharmacy
冷经气虚紫斑,仙桃草,pharmacy
冷经气虚紫斑,白茅根,pharmacy
冷经气虚紫斑,女贞子,pharmacy
冷经气虚紫斑,土三七,pharmacy
冷经气虚紫斑,侧柏,pharmacy
冷经气虚紫斑,鱼腥草,pharmacy
冷经血虚紫斑,白茅根,pharmacy
冷经血虚紫斑,茜草炭,pharmacy
冷经血虚紫斑,地骨皮,pharmacy
冷经血虚紫斑,白茅根,pharmacy
冷经血虚紫斑,旱莲草,pharmacy
冷经血虚紫斑,仙鹤草,pharmacy
冷经血虚紫斑,见血飞,pharmacy
热经火旺紫斑,半枝莲,pharmacy
热经火旺紫斑,雪莲花,pharmacy
热经火旺紫斑,当归,pharmacy
热经火旺紫斑,龙葵,pharmacy
热经火旺紫斑,蛇莓,pharmacy
热经火旺紫斑,郁金,pharmacy
热经火旺紫斑,还魂草,pharmacy
热经火旺紫斑,白茅根,pharmacy
冷经风湿性关节炎,透骨香,pharmacy
冷经风湿性关节炎,追风散,pharmacy
冷经风湿性关节炎,阎王刺,pharmacy
冷经风湿性关节炎,四块瓦,pharmacy
冷经风湿性关节炎,生扯拢,pharmacy
冷经风湿性关节炎,八角枫,pharmacy
冷经风湿性关节炎,威灵仙,pharmacy
冷经风湿性关节炎,水冬瓜,pharmacy
热经风湿性关节炎,豬荟草,pharmacy
热经风湿性关节炎,忍冬藤,pharmacy
热经风湿性关节炎,徐长卿,pharmacy
热经风湿性关节炎,木瓜,pharmacy
热经风湿性关节炎,路路通,pharmacy
热经风湿性关节炎,茜草,pharmacy
热经风湿性关节炎,草乌,pharmacy
热经风湿性关节炎,蒲公英,pharmacy
热湿互结类风湿,威灵仙,pharmacy
热湿互结类风湿,三角风,pharmacy
热湿互结类风湿,一枝黄花,pharmacy
热湿互结类风湿,阎王刺,pharmacy
热湿互结类风湿,蛇莲,pharmacy
热湿互结类风湿,地蜂子,pharmacy
热经气滞血瘀美风湿,螟蚣,pharmacy
热经气滞血瘀美风湿,伸筋草,pharmacy
热经气滞血瘀美风湿,乌梢蛇,pharmacy
热经气滞血瘀美风湿,荆芥,pharmacy
热经气滞血瘀美风湿,三角风,pharmacy
热经气滞血瘀美风湿,佩兰,pharmacy
热经气滞血瘀美风湿,木瓜,pharmacy
冷经東湿阻滞类风湿,阳雀花,pharmacy
冷经東湿阻滞类风湿,狗脊,pharmacy
冷经東湿阻滞类风湿,金丝桃,pharmacy
冷经東湿阻滞类风湿,威灵仙,pharmacy
冷经東湿阻滞类风湿,骨碎朴,pharmacy
冷经東湿阻滞类风湿,大血藤,pharmacy
冷经東湿阻滞类风湿,穿破石,pharmacy
热经痿症,党参,pharmacy
热经痿症,麦冬,pharmacy
热经痿症,生石膏,pharmacy
热经痿症,石斛,pharmacy
热经痿症,佩兰,pharmacy
热经痿症,木瓜,pharmacy
热经痿症,牛膝,pharmacy
热经痿症,沙参,pharmacy
热经痿症,茂仁米,pharmacy
热经痿症,山药,pharmacy
冷经痿症,黄芷,pharmacy
冷经痿症,当归,pharmacy
冷经痿症,党参,pharmacy
冷经痿症,牛膝,pharmacy
冷经痿症,淫羊蕾,pharmacy
冷经痿症,枸杞,pharmacy
冷经痿症,血人参,pharmacy
冷经痿症,白芍,pharmacy
冷经痿症,狗脊,pharmacy
冷经痿症,续断,pharmacy
气虚汗症,棉花根,pharmacy
气虚汗症,党参,pharmacy
气虚汗症,山药,pharmacy
气虚汗症,黄精,pharmacy
气虚汗症,岩白菜,pharmacy
气虚汗症,梔子,pharmacy
气虚汗症,血人参,pharmacy
血虚汗症,山枝茶,pharmacy
血虚汗症,麦冬,pharmacy
血虚汗症,夜交藤,pharmacy
血虚汗症,梔子,pharmacy
血虚汗症,党参,pharmacy
血虚汗症,金樱子,pharmacy
血虚汗症,小远志,pharmacy
热毒汗症,龙胆草,pharmacy
热毒汗症,白芍,pharmacy
热毒汗症,茯苓,pharmacy
热毒汗症,血人参,pharmacy
热毒汗症,冬葵,pharmacy
热毒汗症,黄柏,pharmacy
热毒汗症,白薇,pharmacy
热毒汗症,夜交藤,pharmacy
热痼疽庭,金银花,pharmacy
热痼疽庭,地丁,pharmacy
热痼疽庭,一枝黄花,pharmacy
热痼疽庭,三颗针,pharmacy
热痼疽庭,皂角刺,pharmacy
热痼疽庭,蒲公英,pharmacy
热痼疽庭,夏枯草,pharmacy
冷病疽症,阳雀花,pharmacy
冷病疽症,麦冬,pharmacy
冷病疽症,竹叶,pharmacy
冷病疽症,半边莲,pharmacy
冷病疽症,见血飞,pharmacy
冷病疽症,山蚂蝗,pharmacy
冷病疽症,蒲公英,pharmacy
冷病疽症,虎耳草,pharmacy
气血两虚疽症,党参,pharmacy
气血两虚疽症,白芍,pharmacy
气血两虚疽症,金银花,pharmacy
气血两虚疽症,连翘,pharmacy
气血两虚疽症,阳雀花根,pharmacy
气血两虚疽症,血人参,pharmacy
气血两虚疽症,白马骨,pharmacy
气血两虚疽症,辣蓼,pharmacy
嘈杂热心痛,制半夏,pharmacy
嘈杂热心痛,陈皮,pharmacy
嘈杂热心痛,梔子,pharmacy
嘈杂热心痛,鸡矢藤,pharmacy
嘈杂热心痛,蜘蛛香,pharmacy
嘈杂冷心痛,党参,pharmacy
嘈杂冷心痛,茯苓,pharmacy
嘈杂冷心痛,山药,pharmacy
嘈杂冷心痛,骚羊古,pharmacy
嘈杂冷心痛,山药,pharmacy
嘈杂冷心痛,岩白菜,pharmacy
嘈杂冷心痛,木姜子,pharmacy
嘈杂血虚痼,血人参,pharmacy
嘈杂血虚痼,党参,pharmacy
嘈杂血虚痼,金樱子,pharmacy
嘈杂血虚痼,铁扫帚,pharmacy
嘈杂血虚痼,山枝茶,pharmacy
嘈杂血虚痼,夜交藤,pharmacy
嘈杂血虚痼,桑甚,pharmacy
热经燥卵伤肺,桑叶,pharmacy
热经燥卵伤肺,大青木,pharmacy
热经燥卵伤肺,麦冬,pharmacy
热经燥卵伤肺,天冬,pharmacy
热经燥卵伤肺,薄荷,pharmacy
热经燥卵伤肺,牛莠子,pharmacy
热经燥卵伤肺,玉竹,pharmacy
热经燥卵伤肺,白薇,pharmacy
热经燥卵伤肺,一枝黄花,pharmacy
热经燥卵伤肺,一朵云,pharmacy
热经煤气化火,苏叶,pharmacy
热经煤气化火,鹅不食草,pharmacy
热经煤气化火,大青木,pharmacy
热经煤气化火,牛莠子,pharmacy
热经煤气化火,蕾香,pharmacy
热经煤气化火,白花前胡,pharmacy
热经煤气化火,苍耳子,pharmacy
热经燥邪伤胃,生石膏,pharmacy
热经燥邪伤胃,大青木,pharmacy
热经燥邪伤胃,青木香,pharmacy
热经燥邪伤胃,九头狮子草,pharmacy
热经燥邪伤胃,杏仁,pharmacy
热经燥邪伤胃,葛根,pharmacy
热经燥邪伤胃,鸭跖草,pharmacy
热经燥邪伤胃,一枝黄花,pharmacy
热经燥邪伤胃,一朵云,pharmacy
冷经燥湿伤肺,土大黄,pharmacy
冷经燥湿伤肺,野菊花,pharmacy
冷经燥湿伤肺,一朵云,pharmacy
冷经燥湿伤肺,桔梗,pharmacy
冷经燥湿伤肺,麦冬,pharmacy
冷经燥湿伤肺,石斛,pharmacy
冷经燥湿伤肺,茂仁米,pharmacy
冷经燥湿伤肺,十大功劳,pharmacy
冷病内伤血虚发烧,阳雀花,pharmacy
冷病内伤血虚发烧,地骨皮,pharmacy
冷病内伤血虚发烧,血人参,pharmacy
冷病内伤血虚发烧,麦冬,pharmacy
冷热并病内伤气虚发烧,沙参,pharmacy
冷热并病内伤气虚发烧,冬葵根,pharmacy
冷热并病内伤气虚发烧,十大功劳,pharmacy
冷热并病内伤气虚发烧,升麻,pharmacy
冷热并病内伤气虚发烧,阳雀花,pharmacy
冷热并病内伤气虚发烧,冬葵根,pharmacy
冷热并病内伤气虚发烧,山药,pharmacy
冷热并病内伤气虚发烧,百合,pharmacy
热病内伤水液发觉,青蒿,pharmacy
热病内伤水液发觉,沙参,pharmacy
热病内伤水液发觉,山药,pharmacy
热病内伤水液发觉,麦冬,pharmacy
热病内伤水液发觉,百合,pharmacy
热病内伤水液发觉,夏枯草,pharmacy
热病内伤水液发觉,白折耳,pharmacy
热痞内伤经脉发蛛,龙胆草,pharmacy
热痞内伤经脉发蛛,薄荷,pharmacy
热痞内伤经脉发蛛,梔子,pharmacy
热痞内伤经脉发蛛,十大功劳,pharmacy
热痞内伤经脉发蛛,白芍,pharmacy
热痞内伤经脉发蛛,薄荷,pharmacy
热痞内伤经脉发蛛,十大功劳,pharmacy
热病内伤血瘀发烧,血人参,pharmacy
热病内伤血瘀发烧,土三七,pharmacy
热病内伤血瘀发烧,桃仁,pharmacy
热病内伤血瘀发烧,铁包金,pharmacy
热病内伤血瘀发烧,白茅根,pharmacy
热病内伤血瘀发烧,律草,pharmacy
热病内伤血瘀发烧,见血飞,pharmacy
热病内伤血瘀发烧,大血藤,pharmacy
热病内伤湿毒发烧,蜘蛛香,pharmacy
热病内伤湿毒发烧,佩兰,pharmacy
热病内伤湿毒发烧,石菖蒲,pharmacy
热病内伤湿毒发烧,麦芽,pharmacy
热病内伤湿毒发烧,山楂,pharmacy
热病内伤湿毒发烧,瓜子金,pharmacy
热病内伤湿毒发烧,香附,pharmacy
热病内伤湿毒发烧,制半夏,pharmacy
热病内伤湿毒发烧,阴行草,pharmacy
热病内伤湿毒发烧,茵陈,pharmacy
热经红白痢,黄柏,pharmacy
热经红白痢,白芍,pharmacy
热经红白痢,地枇杷,pharmacy
热经红白痢,委陵菜,pharmacy
热经红白痢,蕾香,pharmacy
热经壽痢,地耳草,pharmacy
热经壽痢,委陵菜,pharmacy
热经壽痢,三颗针,pharmacy
热经壽痢,厚朴,pharmacy
热经壽痢,山楂,pharmacy
冷经下痢,阳雀花,pharmacy
冷经下痢,地苞,pharmacy
冷经下痢,石榴皮,pharmacy
冷经下痢,十大功劳,pharmacy
冷经下痢,骚羊古,pharmacy
冷经下痢,水黄连,pharmacy
冷经下痢,吴萸,pharmacy
冷经下痢,野花椒,pharmacy
小儿痞子,白马骨,pharmacy
小儿痞子,蕾香,pharmacy
小儿痞子,一枝黄花,pharmacy
小儿痞子,薄荷,pharmacy
小儿痞子,金银花,pharmacy
小儿痞子,牛莠子,pharmacy
小儿痞子,地龙,pharmacy
小儿痞子,浮萍,pharmacy
小儿痞子,十大功劳,pharmacy
小儿痞子,佩兰,pharmacy
冷热并病串串咳,麻黄,pharmacy
冷热并病串串咳,杏仁,pharmacy
冷热并病串串咳,陈皮,pharmacy
冷热并病串串咳,牛莠子,pharmacy
冷热并病串串咳,一枝黄花,pharmacy
冷热并病串串咳,桔梗,pharmacy
冷热并病串串咳,白花前胡,pharmacy
冷热并病串串咳,枇杷叶,pharmacy
热经串串咳,麻黄,pharmacy
热经串串咳,杏仁,pharmacy
热经串串咳,仙鹤草,pharmacy
热经串串咳,十大功劳,pharmacy
热经串串咳,白茅根,pharmacy
热经串串咳,牛莠子,pharmacy
热经串串咳,白马骨,pharmacy
串串咳恢复期,沙参,pharmacy
串串咳恢复期,麦冬,pharmacy
串串咳恢复期,百合,pharmacy
串串咳恢复期,白折耳,pharmacy
串串咳恢复期,一朵云,pharmacy
串串咳恢复期,岩白菜,pharmacy
串串咳恢复期,百合,pharmacy
热经衬耳癢,万年青,pharmacy
热经衬耳癢,牛莠子,pharmacy
热经衬耳癢,蒲公英,pharmacy
热经衬耳癢,金银花,pharmacy
热经衬耳癢,白马骨,pharmacy
热经癢書窜耳,蒲公英,pharmacy
热经癢書窜耳,牛莠子,pharmacy
热经癢書窜耳,紫花地丁,pharmacy
热经癢書窜耳,十大功劳,pharmacy
水?痘輕症,金银花,pharmacy
水?痘輕症,牛莠子,pharmacy
水?痘輕症,薄荷,pharmacy
水?痘輕症,荆芥,pharmacy
水?痘輕症,十大功劳,pharmacy
水?痘輕症,一枝黄花,pharmacy
水?痘輕症,杏仁,pharmacy
水?痘輕症,马鞭草,pharmacy
水?痘輕症,千里光,pharmacy
水?痘輕症,忍冬藤,pharmacy
水痘重型,生石膏,pharmacy
水痘重型,梔子,pharmacy
水痘重型,三颗针,pharmacy
水痘重型,麦冬,pharmacy
水痘重型,金银花,pharmacy
水痘重型,紫花地丁,pharmacy
水痘重型,大青木,pharmacy
水痘重型,赤芍,pharmacy
丹毒,龙胆草,pharmacy
丹毒,蒲公英,pharmacy
丹毒,一枝黄花,pharmacy
丹毒,败酱草,pharmacy
丹毒,土大黄,pharmacy
丹毒,三颗针,pharmacy
丹毒,野菊花,pharmacy
丹毒,鸭跖草,pharmacy
丹毒,夏枯草,pharmacy
血虚痹病,天冬,pharmacy
血虚痹病,麦冬,pharmacy
血虚痹病,百部,pharmacy
血虚痹病,沙参,pharmacy
血虚痹病,枇杷叶,pharmacy
血虚痹病,血人参,pharmacy
血虚痹病,岩豆,pharmacy
血虚痹病,白折耳,pharmacy
血虚痹病,地骨皮,pharmacy
血虚痹病,一朵云,pharmacy
肺、肾两虚痹病,百合,pharmacy
肺、肾两虚痹病,沙参,pharmacy
肺、肾两虚痹病,五味子,pharmacy
肺、肾两虚痹病,十大功劳,pharmacy
肺、肾两虚痹病,八爪金龙,pharmacy
肺、肾两虚痹病,虎耳草,pharmacy
肺、肾两虚痹病,三颗针,pharmacy
气血两虚肺痹,茯苓,pharmacy
气血两虚肺痹,当归,pharmacy
气血两虚肺痹,山药,pharmacy
气血两虚肺痹,百合,pharmacy
气血两虚肺痹,白芍,pharmacy
气血两虚肺痹,棉花根,pharmacy
气血两虚肺痹,黄精,pharmacy
气血两虚肺痹,夜交藤,pharmacy
气血两虚肺痹,枇杷叶,pharmacy
肺痹胸痛,银杏,pharmacy
肺痹胸痛,生石膏,pharmacy
肺痹胸痛,紫菟,pharmacy
肺痹胸痛,银杏,pharmacy
肺痹胸痛,紫苏,pharmacy
肺痹胸痛,牛莠子,pharmacy
肺痹胸痛,前胡,pharmacy
肺痹胸痛,桑白皮,pharmacy
肺痹胸痛,十大功劳,pharmacy
肺痹胸痛,岩豆工豆,pharmacy
九子疡早期,白芍,pharmacy
九子疡早期,香附,pharmacy
九子疡早期,青蒿,pharmacy
九子疡早期,八角莲,pharmacy
九子疡早期,凤尾草,pharmacy
九子疡早期,夏枯草,pharmacy
九子疡早期,白英,pharmacy
九子疡中期,银杏,pharmacy
九子疡中期,虎耳草,pharmacy
九子疡中期,白折耳,pharmacy
九子疡中期,谷精草,pharmacy
九子疡中期,鹿衔草,pharmacy
九子疡晚期,鲜花脸七根,pharmacy
九子疡晚期,花脸七,pharmacy
九子疡晚期,八角莲,pharmacy
九子疡晚期,白折耳,pharmacy
九子疡晚期,金养麦,pharmacy
九子疡晚期,夏枯草,pharmacy
